id,intervention,sex,age,college,year,loc_1_bl,loc_2_bl,loc_3_bl,loc_4_bl,loc_5_bl,loc_6_bl,loc_7_bl,loc_8_bl,loc_9_bl,loc_10_bl,loc_1_fu,loc_2_fu,loc_3_fu,loc_4_fu,loc_5_fu,loc_6_fu,loc_7_fu,loc_8_fu,loc_9_fu,loc_10_fu,eff_1_bl,eff_2_bl,eff_3_bl,eff_4_bl,eff_5_bl,eff_1_fu,eff_2_fu,eff_3_fu,eff_4_fu,eff_5_fu
1137,1,1,22,3,4,3,2,2,3,3,5,3,1,4,2,5,2,4,4,4,4,4,4,4,3,5,5,4,5,4,3,1,3,3,2
1138,0,0,18,3,1,1,3,5,1,4,3,3,2,1,2,3,3,3,3,3,4,5,4,3,2,4,4,2,5,3,2,3,3,3,1
1139,1,1,18,3,1,5,2,5,5,1,3,1,2,5,4,4,3,5,3,4,3,4,4,3,3,3,4,2,3,3,1,3,4,1,4
1140,1,0,21,3,4,1,3,2,4,3,5,5,1,1,2,4,3,3,3,3,2,3,3,3,3,4,5,5,5,5,2,1,1,2,2
1141,1,1,21,3,2,2,1,2,4,4,3,4,3,1,1,4,5,3,4,3,5,5,3,4,3,3,3,4,2,3,2,3,1,3,2
1142,0,0,20,3,2,5,4,5,3,3,2,4,3,3,2,4,2,4,1,3,2,3,2,3,3,4,4,5,3,4,2,1,4,1,2
1143,1,1,18,3,3,2,3,2,5,4,1,4,3,1,1,5,4,3,5,2,4,3,4,4,2,1,1,1,1,1,3,2,2,4,1
1144,0,0,18,3,4,5,4,4,5,3,2,2,4,3,3,3,2,5,5,2,1,4,3,3,1,3,2,3,4,4,1,2,2,3,2
1145,0,1,21,3,4,5,3,4,2,1,2,2,5,3,4,4,2,3,2,4,4,3,3,3,3,2,4,2,2,3,2,2,1,1,2
1146,0,0,20,3,2,5,4,3,2,3,1,2,2,2,3,2,4,3,4,5,4,3,5,2,4,1,1,3,3,3,3,4,2,1,3
1147,0,1,18,3,2,5,4,3,4,1,3,2,5,5,5,3,5,4,2,3,2,3,3,2,3,5,4,5,3,2,2,2,3,1,2
1148,0,0,20,3,4,2,1,3,1,3,4,4,4,2,2,5,3,2,3,4,3,3,2,2,3,5,4,5,5,5,2,2,3,1,3
1149,1,1,22,3,1,1,3,1,1,3,3,5,1,1,1,4,4,3,3,3,2,5,4,4,4,5,5,4,3,4,2,4,2,1,1
1150,1,0,20,3,4,2,3,4,3,2,4,4,3,1,2,3,3,4,2,2,4,4,4,4,5,3,5,4,3,4,1,2,3,1,1
1151,0,1,20,3,4,3,2,2,3,3,5,4,2,2,4,2,3,4,2,4,1,4,4,2,3,3,3,2,1,3,1,2,2,1,2
1152,1,0,18,3,2,1,2,2,2,5,4,3,1,1,2,3,4,3,3,3,2,4,4,4,3,2,2,2,2,3,1,2,1,5,2
1153,0,1,21,3,2,4,1,2,4,5,3,2,4,4,1,2,3,1,3,3,1,4,2,3,3,3,3,2,1,3,1,2,1,2,2
1154,1,0,22,3,1,3,3,5,5,3,1,2,4,4,2,3,2,3,4,4,3,3,3,4,4,4,5,5,4,4,2,1,1,1,3
1155,0,1,20,3,1,2,3,5,2,2,3,3,3,3,5,2,3,2,4,4,4,3,2,3,5,5,4,3,5,4,2,2,1,3,2
1156,1,0,18,3,3,3,3,1,3,4,2,3,2,2,3,4,5,4,3,5,5,4,4,2,4,5,2,4,3,5,2,3,2,3,2
1157,1,1,19,3,4,2,2,2,1,3,5,3,2,3,1,3,4,3,4,2,2,5,4,4,2,3,2,1,1,1,1,2,2,2,1
1158,1,0,21,3,2,5,5,5,5,1,1,3,5,5,3,2,3,3,3,3,4,4,3,2,3,2,1,2,1,3,1,2,3,1,3
1159,1,1,19,3,1,2,1,2,4,5,5,5,2,2,3,2,3,3,4,3,3,1,3,5,1,2,3,2,3,1,2,1,3,2,2
1160,1,0,22,3,3,2,2,3,4,2,5,3,5,4,1,5,3,5,4,3,3,3,4,3,3,3,1,1,2,2,2,2,3,3,1
1161,0,1,20,3,3,5,5,1,3,1,2,4,3,5,4,3,4,3,2,3,4,3,3,4,3,5,4,3,2,5,3,3,2,1,2
1162,0,0,19,3,2,2,3,4,1,4,2,5,3,1,1,2,3,2,2,3,4,2,4,5,4,5,5,5,5,4,2,2,1,1,2
1163,0,1,19,3,2,3,5,5,5,1,2,4,3,3,4,2,5,2,3,2,2,2,1,3,2,2,5,4,3,2,2,4,1,2,1
1164,0,0,22,3,3,5,2,3,4,1,3,3,4,5,1,2,3,2,2,3,4,3,3,4,2,3,4,2,3,4,1,1,1,2,2
1165,0,1,20,3,1,1,1,3,3,2,3,5,1,3,1,4,1,2,1,2,2,1,3,4,3,3,4,2,2,2,2,1,2,1,2
1166,1,0,20,3,3,1,3,4,2,1,2,4,2,3,2,4,4,3,3,2,3,3,3,3,5,5,5,5,5,4,2,2,1,1,1
1167,0,1,21,3,4,1,5,4,1,3,3,2,2,3,1,3,3,2,3,2,4,3,2,3,3,4,3,5,3,5,2,2,1,3,2
1168,0,0,18,3,4,5,1,5,1,5,4,3,4,1,2,4,3,1,3,5,5,2,3,3,2,3,4,4,3,4,2,2,1,1,3
1169,0,1,20,3,2,5,4,4,5,1,3,3,5,4,4,3,2,4,3,2,3,2,1,1,1,5,4,4,4,3,3,1,3,2,1
1170,1,0,20,3,1,1,4,5,3,2,3,3,4,4,3,2,3,3,1,3,4,3,3,3,4,4,5,5,4,4,1,1,1,1,1
1171,0,1,19,3,1,3,2,2,1,2,2,3,2,3,5,3,3,3,3,1,4,4,2,5,2,5,3,5,4,4,2,2,3,2,2
1172,1,0,22,3,4,1,2,3,3,4,3,3,1,3,1,2,4,4,2,4,3,3,3,4,3,4,3,2,3,4,1,3,3,1,2
1173,1,1,18,3,3,4,2,3,4,1,3,4,2,4,5,2,5,3,4,5,3,4,4,2,4,3,2,1,3,2,2,4,2,4,3
1174,0,0,21,3,2,3,2,3,3,3,5,4,3,1,5,4,3,3,3,4,4,3,3,3,1,1,2,1,2,2,2,2,1,2,3
1175,0,1,22,3,3,3,1,2,5,4,2,3,2,3,3,2,3,2,4,4,4,4,4,2,2,4,3,4,4,3,1,3,1,3,2
1176,0,0,21,3,3,1,3,2,2,5,3,5,2,1,2,5,3,4,3,3,2,2,2,3,5,5,3,5,5,5,3,1,3,2,3
1177,1,1,20,3,3,4,1,3,5,4,3,5,3,3,2,3,4,4,4,3,4,2,4,4,3,2,1,2,3,1,2,2,2,2,1
1178,0,0,19,3,1,3,2,3,1,3,4,4,1,2,2,3,3,3,2,4,3,3,3,2,4,3,2,4,2,2,2,3,1,1,3
1179,0,1,18,3,4,3,1,1,4,3,2,2,4,2,2,3,1,3,3,2,3,4,3,3,3,4,3,3,3,3,1,1,2,1,2
1180,1,0,20,3,1,1,3,1,1,3,5,3,1,1,3,4,5,3,4,5,3,3,3,3,5,2,3,1,2,2,2,3,2,2,2
1181,0,1,21,3,4,4,5,2,3,2,4,5,3,2,3,5,3,4,3,3,5,2,2,2,1,2,3,2,4,5,4,1,1,2,1
1182,1,0,18,3,2,3,3,1,3,3,4,5,2,1,3,3,5,3,4,3,4,4,3,3,4,3,2,2,1,4,1,2,2,4,2
1183,0,1,19,3,2,3,4,3,4,2,2,3,3,5,3,3,4,2,2,3,3,2,2,4,3,3,1,1,4,2,2,3,2,1,2
1184,0,0,22,3,3,2,1,2,1,5,5,4,3,1,4,2,5,4,2,3,4,2,4,3,1,1,1,2,2,2,2,3,3,1,2
1185,1,1,22,3,4,4,4,5,5,1,1,1,5,5,5,2,3,4,4,5,3,3,3,2,3,4,3,2,1,3,1,2,3,3,4
1186,1,0,20,3,4,3,5,3,3,4,3,3,3,2,5,4,4,2,4,4,5,3,5,5,5,2,3,2,1,3,2,2,3,2,3
1187,1,1,20,3,4,2,1,2,3,3,3,4,4,1,4,4,3,3,5,4,3,4,3,3,4,2,2,2,4,2,3,1,1,2,3
1188,1,0,19,3,3,2,3,4,3,3,2,3,4,4,3,3,3,4,4,5,4,4,3,3,4,3,2,5,3,3,2,1,1,3,3
1189,1,1,22,3,3,3,3,5,1,4,3,3,1,3,2,5,4,2,4,5,4,3,3,4,5,3,2,2,4,3,3,2,1,2,1
1190,0,0,19,3,2,4,5,5,4,3,3,1,5,5,4,4,2,4,3,2,5,4,4,5,2,2,1,3,1,3,3,1,1,2,1
1191,0,1,18,3,1,5,3,5,5,4,3,3,2,3,4,2,5,5,5,4,2,2,3,4,4,5,2,2,3,3,1,3,3,3,1
1192,1,0,18,3,4,1,4,2,2,3,5,5,1,1,2,4,5,3,4,3,4,4,4,2,4,1,5,1,4,3,3,4,2,3,3
1193,1,1,20,3,4,2,4,3,3,2,3,4,5,2,3,3,4,3,2,1,3,2,3,3,5,3,2,2,3,4,3,2,2,2,1
1194,1,0,22,3,1,1,4,3,3,3,4,3,1,2,3,3,3,5,5,4,4,4,3,3,4,1,3,2,2,1,1,1,2,2,1
1195,1,1,20,3,4,3,2,3,3,1,4,4,2,1,1,5,3,4,3,5,3,5,3,4,2,4,4,5,3,5,3,1,1,3,3
1196,1,0,22,3,3,5,5,5,4,1,1,1,5,4,4,5,4,3,4,3,4,4,4,4,4,3,2,2,3,2,3,2,1,2,2
1197,0,1,18,3,3,4,3,5,5,2,1,3,5,4,4,4,3,4,2,3,5,1,4,2,2,3,3,5,4,5,4,2,2,2,2
1198,0,0,18,3,4,2,1,1,1,5,5,5,1,1,1,2,3,5,3,4,3,2,3,4,5,1,2,3,1,3,2,2,3,2,3
1199,0,1,18,3,3,3,3,1,4,4,4,3,2,3,3,5,3,2,3,2,2,3,5,2,2,2,1,3,2,2,3,2,2,1,1
1200,0,0,21,3,3,4,3,2,3,2,2,5,3,3,2,4,2,3,3,3,1,2,5,4,2,3,4,2,2,3,3,1,2,1,1
1201,1,1,19,3,4,1,1,4,1,5,4,4,1,1,2,5,3,3,4,4,3,4,4,3,5,2,1,2,1,1,3,2,3,2,2
1202,1,0,22,3,2,3,3,4,2,3,2,1,2,2,1,5,4,3,4,2,4,3,3,3,4,1,1,1,1,1,4,2,1,3,1
1203,1,1,18,3,1,1,1,1,1,3,3,5,3,1,2,4,2,5,2,2,5,3,4,4,5,5,3,3,3,5,3,1,3,3,2
1204,1,0,22,3,3,4,2,3,1,1,3,5,4,1,3,3,4,3,4,4,3,3,4,2,3,4,3,2,2,3,2,4,1,3,1
1205,0,1,22,3,2,3,3,1,3,2,5,4,3,1,1,3,4,3,4,1,4,2,1,5,3,3,4,3,3,4,2,3,1,2,1
1206,1,0,22,3,3,4,3,3,2,1,3,2,3,3,3,4,4,2,3,3,3,4,4,1,3,5,5,5,4,4,2,4,1,2,2
1207,0,1,19,3,3,1,3,3,2,3,4,4,1,1,3,3,3,3,3,3,3,2,3,3,4,3,4,3,2,3,3,2,1,2,2
1208,1,0,20,3,1,4,5,3,5,1,1,1,3,3,5,5,4,5,4,2,2,2,3,5,3,3,3,4,5,4,3,4,4,2,1
1209,0,1,18,3,3,3,1,1,1,4,3,3,1,4,2,3,3,4,2,4,3,4,3,2,3,4,2,1,4,1,2,1,3,1,2
1210,1,0,20,3,1,5,4,4,4,3,1,2,5,3,4,3,3,3,4,5,3,3,3,3,2,2,3,2,2,3,2,2,3,3,3
1211,0,1,21,3,1,3,4,5,3,1,3,1,3,5,3,2,1,2,3,4,3,2,3,4,3,4,5,2,4,5,1,1,1,2,3
1212,0,0,18,3,1,3,3,1,1,3,4,5,1,2,2,3,2,3,3,3,2,3,4,4,4,5,3,4,5,4,1,1,2,2,3
1213,0,1,20,3,2,2,1,3,2,3,5,5,3,2,5,4,3,2,2,2,2,3,3,3,4,2,2,4,2,2,1,2,1,2,1
1214,0,0,22,3,4,3,4,5,2,4,3,4,5,3,3,4,2,4,2,4,4,3,1,4,3,4,3,4,3,5,2,1,2,1,3
1215,0,1,19,3,2,5,5,5,5,2,1,1,4,4,5,1,3,3,2,3,3,3,4,3,3,3,4,5,4,4,1,2,3,1,2
1216,1,0,21,3,4,4,2,1,3,4,5,5,2,2,2,5,2,3,4,5,4,5,3,2,4,1,2,1,2,3,2,1,3,1,2
1217,1,1,22,3,4,2,2,1,2,2,5,3,4,4,1,3,3,4,3,5,2,5,4,3,2,4,5,5,4,4,1,3,3,2,3
1218,1,0,20,3,1,5,3,2,4,4,2,4,3,3,3,4,4,5,3,4,3,5,3,5,4,3,1,3,3,3,2,4,2,2,4
1219,0,1,19,3,3,1,3,3,4,5,3,3,3,2,3,3,4,2,3,4,1,4,3,3,3,5,5,5,5,5,2,2,2,2,2
1220,1,0,18,3,1,2,1,4,1,5,4,5,2,3,3,3,4,3,3,5,4,4,4,3,4,2,3,3,2,2,2,3,1,2,3
1221,1,1,20,3,3,4,5,3,3,1,1,2,5,5,5,2,2,4,3,3,5,4,3,3,3,3,2,2,4,3,2,1,4,2,2
1222,0,0,19,3,4,3,4,4,3,5,3,4,3,2,4,3,4,5,2,4,3,3,4,4,2,2,2,2,2,3,1,3,3,2,3
1223,0,1,22,3,1,4,3,5,4,2,4,1,3,5,4,4,2,3,3,1,2,3,5,3,3,5,4,3,2,4,2,1,1,3,1
1224,0,0,21,3,3,4,3,4,2,2,3,3,1,4,4,2,4,3,4,3,4,5,4,5,4,3,2,3,3,1,1,2,3,3,2
1225,0,1,18,3,2,1,1,1,1,4,5,5,2,3,1,3,2,4,3,1,4,4,3,4,2,5,3,5,3,4,1,1,1,2,1
1226,1,0,20,3,3,3,3,5,3,2,3,2,3,5,4,2,3,5,4,5,3,3,5,3,5,2,3,3,3,3,1,1,4,2,4
1227,1,1,19,3,1,3,4,5,1,3,5,2,2,1,2,3,3,1,3,4,4,4,4,4,3,4,3,3,4,3,3,2,1,1,3
1228,0,0,22,3,2,4,3,5,5,2,1,1,5,5,2,3,2,3,4,2,3,2,3,4,5,3,3,5,3,3,2,3,1,2,2
1229,0,1,21,3,3,3,4,4,2,4,3,2,4,5,3,3,3,3,5,2,3,2,3,5,2,1,1,1,3,2,2,3,2,3,1
1230,1,0,21,3,3,5,4,2,5,1,4,3,5,5,4,4,2,2,4,5,3,3,4,4,4,1,5,2,3,4,3,1,1,2,2
1231,0,1,21,3,3,3,4,4,4,2,2,1,5,3,3,2,2,2,4,2,2,5,2,2,1,1,1,2,2,1,1,1,1,4,2
1232,1,0,18,3,3,5,3,3,5,4,2,4,3,4,3,4,4,4,2,2,4,5,3,4,3,5,4,3,5,4,2,2,2,2,1
1233,1,1,21,3,3,3,1,1,1,2,3,3,3,1,2,4,4,3,5,5,3,3,3,3,3,3,3,4,2,2,3,3,2,4,3
1234,1,0,19,3,2,3,1,4,2,4,2,3,5,3,3,3,4,4,3,1,4,3,4,5,3,2,4,3,3,3,3,2,3,2,1
1235,0,1,20,3,4,5,4,4,4,2,1,2,5,5,2,1,4,2,3,5,3,2,3,1,3,3,3,3,4,2,1,2,1,2,2
1236,1,0,20,3,2,1,4,2,1,3,4,2,1,4,1,3,3,3,5,4,5,2,3,2,3,1,1,1,3,2,2,2,2,2,3
1237,0,1,21,3,2,3,4,2,5,2,3,2,2,2,5,5,2,3,3,2,4,2,2,1,2,3,3,3,3,4,4,1,2,2,1
1238,1,0,22,3,2,3,3,5,4,2,2,2,2,5,3,3,3,4,4,5,2,4,3,4,4,2,2,1,1,1,3,3,2,3,3
1239,1,1,20,3,4,3,4,3,5,1,2,2,5,3,3,2,4,3,3,4,4,3,2,1,3,1,3,1,3,3,2,3,3,1,1
1240,1,0,22,3,1,1,1,2,1,5,5,4,2,1,1,3,3,4,2,2,4,3,3,3,4,1,1,1,1,1,1,1,2,1,1
1241,0,1,21,3,4,2,3,2,1,3,3,3,3,5,5,4,4,3,4,4,4,3,4,5,4,5,4,3,4,4,2,2,1,3,3
1242,0,0,21,3,2,3,2,5,4,1,3,3,4,3,3,3,4,3,4,4,2,3,4,2,3,1,1,3,1,3,1,3,1,2,3
1243,1,1,22,3,3,2,4,3,4,4,2,2,5,4,4,5,3,3,2,5,4,2,2,3,3,4,3,4,3,5,3,2,2,2,2
1244,0,0,19,3,3,2,3,4,1,5,5,3,1,3,1,3,2,3,1,3,4,3,5,5,2,3,3,2,2,3,1,2,3,1,1
1245,0,1,20,3,2,2,3,2,4,1,1,4,5,4,5,4,5,2,2,4,2,4,5,3,2,5,4,5,4,5,3,2,3,1,2
1246,1,0,22,3,3,5,3,4,2,2,5,1,4,4,4,2,2,3,3,4,3,5,2,3,4,2,4,4,3,5,1,1,2,3,3
1247,0,1,19,3,2,4,5,4,2,2,5,2,4,2,2,2,4,4,3,3,4,4,2,2,2,2,4,3,3,3,1,3,3,2,2
1248,1,0,18,3,3,1,2,1,4,5,5,5,1,1,1,3,4,4,4,4,3,2,4,3,3,3,1,1,3,2,3,1,3,1,3
1249,0,1,18,3,4,4,3,2,1,2,3,3,3,4,3,3,1,3,2,4,3,1,2,5,2,2,1,4,3,1,1,1,1,1,2
1250,1,0,19,3,1,1,1,3,1,4,4,5,1,2,2,5,4,4,4,4,3,3,3,3,4,2,4,4,2,4,3,2,2,2,2
1251,1,1,21,3,1,4,5,4,4,1,1,1,5,5,4,4,5,4,5,4,5,1,4,3,4,5,5,5,5,5,2,2,2,2,3
1252,0,0,22,3,4,5,5,3,2,2,2,1,3,4,3,5,3,4,4,3,2,5,3,4,2,2,3,3,2,2,2,1,2,2,1
1253,1,1,18,3,4,3,1,1,2,3,3,5,1,2,3,3,5,2,5,5,4,3,4,5,3,4,5,5,4,4,1,2,1,3,4
1254,0,0,20,3,2,2,4,3,5,3,3,5,4,3,4,3,3,1,3,4,4,4,2,4,3,2,1,1,1,1,1,2,1,1,2
1255,1,1,18,3,2,3,3,4,4,3,2,1,5,2,2,4,3,5,2,5,3,4,4,3,4,3,4,4,4,4,3,3,3,1,3
1256,0,0,22,3,2,4,3,3,4,2,2,3,4,2,4,3,5,4,5,3,1,3,3,5,2,1,2,2,2,3,1,2,2,3,2
1257,1,1,22,3,3,5,4,4,2,3,4,3,3,3,2,5,3,5,3,4,4,3,4,2,4,4,2,3,4,4,3,3,3,2,2
1258,0,0,18,3,2,3,4,1,2,3,2,5,5,4,2,4,4,4,2,3,3,3,3,2,3,2,3,4,3,3,3,1,2,1,1
1259,1,1,19,3,4,2,4,5,5,1,2,1,5,5,4,5,2,5,4,2,3,2,3,4,4,4,2,2,4,2,4,2,2,2,1
1260,0,0,22,3,1,3,3,3,3,4,3,3,3,3,4,3,1,3,3,3,2,2,4,3,4,3,4,4,3,5,2,1,1,1,2
1261,1,1,20,3,3,1,1,2,2,4,3,3,2,3,3,3,4,3,2,5,2,3,3,2,4,2,3,2,2,2,1,3,1,1,2
1262,0,0,20,3,2,3,5,4,2,2,5,2,2,5,1,2,3,3,5,4,3,1,2,4,2,3,4,4,2,4,1,3,1,2,4
1263,0,1,20,3,3,3,4,2,4,2,4,1,2,5,2,3,5,2,4,4,4,5,3,4,3,3,4,4,4,4,1,3,1,2,3
1264,1,0,18,3,3,4,2,3,2,4,2,4,3,4,4,5,3,4,3,4,4,3,3,5,4,3,3,1,3,4,4,1,3,1,3
1265,0,1,20,3,2,4,5,5,3,2,2,3,4,5,4,3,3,3,3,4,1,4,3,2,2,3,3,5,2,3,3,3,2,2,3
1266,0,0,18,3,3,1,4,1,3,3,3,2,2,5,3,3,2,2,4,5,3,2,4,2,4,5,5,5,2,5,2,1,1,1,3
1267,0,1,22,3,1,3,3,4,3,1,4,3,1,2,3,4,1,3,3,2,3,3,5,4,3,3,4,4,1,3,3,1,2,2,1
1268,1,0,21,3,4,3,3,4,3,3,3,3,3,2,4,2,3,2,3,3,4,3,4,3,4,2,3,3,3,3,2,1,2,1,2
1269,1,1,20,3,4,3,5,2,2,2,2,2,3,2,3,2,3,5,5,3,2,3,4,3,4,2,3,3,4,3,1,1,2,3,1
1270,1,0,20,3,1,3,3,4,3,3,5,3,4,3,3,3,3,5,5,2,5,4,4,3,2,4,2,3,3,5,2,3,3,5,1
1271,1,1,20,3,3,3,4,2,2,3,4,5,3,3,3,4,5,3,4,5,3,3,4,2,3,1,1,1,1,1,3,3,2,3,3
1272,0,0,20,3,2,4,3,4,5,3,1,3,5,5,5,4,4,5,1,4,3,2,3,4,2,2,3,2,2,3,2,3,3,1,3
1273,0,1,19,3,3,2,3,1,1,3,4,3,1,1,1,5,4,3,3,3,2,3,3,4,4,3,3,4,3,3,3,2,3,1,1
1274,0,0,22,3,1,3,3,5,2,4,4,4,4,3,4,2,3,4,2,4,3,2,3,1,4,3,3,3,5,4,1,2,2,1,2
1275,0,1,18,3,3,2,3,1,3,3,5,2,2,1,3,3,4,4,2,2,3,3,3,1,1,3,3,5,5,2,1,3,3,1,2
1276,0,0,21,3,4,3,4,5,5,3,1,2,5,2,5,3,3,3,4,3,3,3,2,2,3,3,4,2,2,1,2,3,2,2,2
1277,1,1,22,3,3,3,1,3,2,3,4,3,1,1,4,5,3,4,3,5,3,3,4,3,1,1,1,2,1,1,3,2,4,2,3
1278,0,0,18,3,1,3,3,5,5,2,2,1,4,3,5,4,3,3,2,4,4,3,2,3,2,2,2,2,2,1,3,1,2,2,2
1279,0,1,21,3,4,3,5,4,2,1,3,3,3,3,4,4,4,2,2,3,4,3,3,4,3,3,2,4,4,3,3,2,1,2,2
1280,0,0,21,3,3,5,5,5,3,2,2,1,5,5,5,1,4,3,3,4,2,1,4,5,4,3,2,5,3,4,1,3,2,4,2
1281,0,1,21,3,3,5,3,2,5,1,1,2,5,5,4,3,4,4,4,2,2,4,4,1,2,4,4,3,4,2,1,2,3,1,1
1282,0,0,20,3,4,1,3,4,5,2,2,3,4,4,5,3,3,4,3,3,4,5,4,1,3,1,1,1,1,1,2,1,4,1,2
1283,1,1,20,3,2,1,5,4,4,1,3,3,4,3,5,4,4,4,5,3,4,4,3,5,4,2,3,3,4,3,3,1,3,3,2
1284,0,0,20,3,4,2,2,4,1,3,4,5,3,5,3,1,2,4,3,1,4,4,2,1,5,3,1,2,1,2,2,1,2,3,1
1285,1,1,20,3,2,3,2,2,1,5,5,5,2,3,4,4,5,5,5,3,3,4,2,4,3,2,1,3,1,1,3,3,3,2,2
1286,1,0,22,3,1,4,5,1,2,3,2,3,5,3,4,3,3,3,5,4,3,3,3,3,3,1,1,3,4,3,1,2,1,3,3
1287,0,1,22,3,1,2,1,3,1,3,3,5,1,1,3,3,3,4,3,2,2,4,4,5,3,5,4,5,5,5,2,1,1,3,1
1288,1,0,19,3,4,3,5,4,3,3,3,4,2,4,1,3,4,3,5,4,3,3,4,2,5,5,5,5,3,5,4,3,1,3,2
1289,0,1,19,3,4,3,4,2,2,3,5,5,1,1,3,3,4,3,4,3,1,3,2,3,2,3,4,3,4,4,3,2,2,2,2
1290,1,0,21,3,1,4,3,5,5,3,2,2,5,5,3,2,4,4,3,3,4,2,3,4,4,2,2,1,3,2,1,4,2,1,1
1291,1,1,18,3,2,3,1,3,3,3,5,4,3,3,3,2,3,4,3,1,3,4,3,2,2,5,4,5,5,5,3,1,4,1,1
1292,1,0,19,3,1,5,5,5,5,1,1,1,5,5,5,4,4,3,4,3,4,3,2,4,2,4,5,5,3,3,3,3,1,2,2
1293,1,1,22,3,4,2,3,1,1,4,1,3,4,1,4,2,1,3,2,3,5,3,4,4,4,2,3,3,4,4,1,1,2,1,1
1294,1,0,22,3,1,4,5,5,2,1,1,3,3,4,5,3,4,2,5,3,3,3,4,4,4,4,4,3,3,5,1,3,2,3,1
1295,0,1,21,3,4,3,2,3,4,5,4,4,4,1,3,4,2,4,3,2,4,3,3,5,3,3,4,4,4,5,3,1,4,1,1
1296,1,0,20,3,4,3,1,1,3,5,5,4,1,2,1,5,3,1,3,4,3,3,4,2,4,5,5,5,5,5,3,3,1,2,2
1297,0,1,22,3,1,1,2,1,5,3,5,5,1,1,4,3,5,3,4,3,4,2,3,3,3,3,3,3,4,3,1,3,2,3,1
1298,1,0,18,3,2,2,5,1,2,4,3,5,3,2,3,4,4,2,4,4,4,4,3,2,4,5,3,4,4,3,2,2,1,3,3
1299,0,1,21,3,3,5,4,5,4,1,3,1,3,5,4,3,4,3,4,4,5,2,3,3,3,3,3,1,3,3,2,4,2,2,1
1300,1,0,20,3,1,2,2,5,2,3,1,4,3,4,4,3,5,3,4,3,4,3,3,3,4,4,4,5,5,3,2,1,3,3,1
1301,1,1,21,3,3,5,5,4,5,2,2,1,2,4,5,4,3,5,4,2,5,3,4,2,5,5,5,5,5,5,2,1,3,2,1
1302,0,0,19,3,1,4,3,3,4,5,2,2,2,2,1,3,3,3,3,2,3,3,3,1,2,4,4,5,3,3,1,2,1,1,1
1303,0,1,18,3,3,3,1,2,3,3,3,3,3,1,4,3,2,3,2,3,4,2,3,4,5,2,5,5,4,4,2,1,1,1,1
1304,0,0,19,3,2,3,2,1,4,1,5,4,4,2,4,4,3,4,2,3,4,2,4,4,4,4,4,4,5,4,3,2,2,2,3
1305,1,1,20,3,2,5,3,3,3,1,1,2,3,4,4,2,5,2,3,4,3,5,3,3,3,4,5,5,3,4,2,4,1,3,2
1306,1,0,21,3,1,3,4,4,5,2,2,2,5,3,5,5,5,2,3,3,4,3,2,4,2,3,2,2,3,2,3,3,1,1,2
1307,0,1,22,3,4,5,5,5,4,2,1,1,5,5,3,3,3,1,2,2,3,2,2,3,4,4,4,5,3,4,2,3,1,2,1
1308,1,0,18,3,3,2,2,5,2,2,2,1,3,3,5,4,4,3,4,4,3,3,3,2,4,4,4,4,5,3,3,3,2,2,2
1309,0,1,21,3,4,4,4,3,4,1,2,2,3,5,5,3,2,5,3,3,3,1,5,3,4,5,5,5,5,5,2,2,4,3,3
1310,0,0,20,3,4,4,3,3,4,1,3,3,3,2,4,5,3,2,4,3,4,3,2,2,3,2,3,2,4,3,3,1,1,3,3
1311,1,1,21,3,4,3,3,2,4,2,5,4,3,3,3,4,4,4,4,2,4,4,4,4,3,5,2,4,3,3,3,4,2,5,1
1312,1,0,20,3,2,5,4,5,4,3,2,1,5,5,5,2,4,3,1,3,3,3,3,3,5,4,5,3,4,5,1,3,2,1,2
1313,0,1,21,3,1,3,4,3,2,2,3,4,3,1,5,3,2,4,3,4,2,2,4,3,4,1,1,1,1,1,3,1,2,1,2
1314,1,0,21,3,1,1,2,3,3,2,1,3,4,5,2,4,4,3,4,4,5,3,4,5,3,4,4,5,5,5,3,3,1,2,2
1315,1,1,22,3,2,4,4,5,4,2,4,3,2,3,3,2,4,4,2,4,3,3,5,3,5,2,3,3,4,3,1,3,3,2,2
1316,1,0,18,3,2,1,3,1,3,5,5,4,1,1,3,4,5,4,2,4,5,5,5,4,4,2,2,2,2,2,2,3,3,2,3
1317,1,1,22,3,1,4,4,2,2,4,1,2,2,4,3,2,4,2,3,5,1,4,3,3,5,5,4,4,5,5,1,4,1,3,3
1318,0,0,19,3,4,4,5,5,5,1,3,1,5,5,4,4,4,4,1,3,3,3,4,2,2,4,2,2,3,3,2,2,3,1,2
1319,1,1,20,3,3,4,5,3,3,4,2,5,1,2,3,2,2,4,5,4,4,4,5,4,4,4,3,4,4,3,1,1,2,3,3
1320,0,0,19,3,3,5,4,3,3,1,3,2,4,4,2,3,2,3,3,3,2,2,3,3,2,3,4,3,4,5,2,2,1,1,2
1321,1,1,21,3,3,2,2,1,2,5,4,5,4,1,1,2,3,5,5,4,3,5,4,3,3,5,4,4,5,4,1,1,3,3,3
1322,0,0,21,3,4,2,4,3,4,1,2,2,3,4,3,3,5,3,4,3,3,5,3,2,3,1,1,1,2,2,2,4,3,3,2
1323,1,1,18,3,1,4,4,3,4,2,5,4,4,1,3,3,4,5,5,4,4,5,5,5,3,4,1,4,2,2,2,1,3,5,2
1324,0,0,18,3,2,5,5,5,4,1,1,1,3,5,5,3,3,3,3,4,4,3,4,3,3,3,3,4,4,5,2,3,2,2,3
